id,title,content,voteSum,voteCount,rating,updated,version
8137767432,Great company,Brad is great give him a raise!,0,0,5,2021-12-16T16:43:08-07:00,6.1.5
8123836131,Competitors schedule,It would be nice to see the other team’s schedule and past game results.,0,0,4,2021-12-12T14:57:04-07:00,6.1.5
8111540560,Nightmare,Difficult to navigate. Little value. No support.,0,0,1,2021-12-09T05:37:20-07:00,6.1.5
8105634710,Very slow,Won’t let me login to my account online or on the app right now.,0,0,1,2021-12-07T11:46:29-07:00,6.1.5
8092430847,Stupid sign in,Tells me yo use my primary email then shows my wifes email. Reslly this my phone not my wifes.,0,0,1,2021-12-03T19:07:46-07:00,6.1.5
8077954051,App is so laggy,"When I open the app and try to open the schedule, it freezes for a prolonged period of time with the spinning wheel spinning for 39 seconds to a 1 minute before it shows the schedule. The app seems to have a lot of bugs.",0,0,1,2021-11-29T16:34:47-07:00,6.1.5
8077767876,Worst app I’ve ever been forced to use,"Would delete and never use again if that was an option. This app glitches constantly. It is slow, freezes and is always logging me out in the middle of entering in team information etc. Literally the worst platform we have ever used as a soccer club, I’m praying we switch back to TeamSnap soon!!",0,0,1,2021-11-29T15:12:15-07:00,6.1.5
8066760421,Terrible!,This app is the worst! It freezes constantly,0,0,1,2021-11-26T15:14:22-07:00,6.1.5
8056383079,Team Manager Problem,"I haven’t had any problems with this app until recently. I am listed by my club admin as manager for my team as I have been for many years. For some reason this year I can no longer perform my duties on the app and our admin cannot figure out why. I do not have access to load games or events, edit them, enter game scores. Nothing at all now. Our club admin is at a loss why it’s not working. I have logged out and back in, they have deleted me and added me back on. Nothing works. Never had these problems when we were all TeamSnap.",0,0,2,2021-11-23T16:57:52-07:00,6.1.5
8053313814,Scammer,They scammed me for my Facebook account and now I don’t have access,0,0,1,2021-11-22T19:21:33-07:00,6.1.4
8051572561,So convenient and keeps my busy schedule in order,Love this app so much! Keeps me on track of my kids schedule,0,0,5,2021-11-22T07:22:49-07:00,6.1.4
8045499902,Practice schedule,"Would like to see the practice times in the calendar. Thanks, Jen",0,0,3,2021-11-20T14:47:17-07:00,6.1.4
8038030812,Great,It is well organized and easy to understand.,0,0,5,2021-11-18T12:36:16-07:00,6.1.4
8037404149,Absolutely horrendous,"The system to sign up your child as a player and yourself as a parent makes ZERO sense. 30+ emails deep with the coach and no one can figure it out. Makes you register the same person multiple times. Only gives parents the option to register as a player or coach, doesn't attach teams to parents or players. Complete garbage. I honestly won't let my kid play next year if they are still using sports engine.",0,0,1,2021-11-18T08:19:45-07:00,6.1.4
8031400872,Easy to navigate,Easy to use a stay in touch with everyone in the team.,0,0,5,2021-11-16T14:24:57-07:00,6.1.4
8010399928,Excellent App and saves you time,"I used to contact coaches and players to know the updates about my sons game and some times things get confused. With this App, I go directly to my sons teams and I find every detail about the schedule, the opponent team, and the practices. Most important, is that I can RSVP for practices and games without the need to explain or contact individuals.",0,0,5,2021-11-10T16:11:16-07:00,6.1.4
8007185610,Notifications? Notifications!,Please fix messages. Doesn’t matter how many times I open and read the chat a big red number 2 notification is shown.,0,0,2,2021-11-09T18:05:03-07:00,6.1.4
8005900102,Add option,Would be better if you added a dats off message delivery system like through text message. For when your data is off you can still receive messages,0,0,3,2021-11-09T08:28:30-07:00,6.1.3
7995358907,Too many bugs,"This used to be the best app. Our hockey club has used Sports Engine for years, but, this whole season the app has been a mess! As our team manager I like to check the RSVPs to see if everyone is coming to the game. One minutes it works ans the next it tells me I have no rostered players. 4 updates to the app and it’s still not working right!",0,0,1,2021-11-06T08:13:50-07:00,6.1.3
7982077699,live sportsengine!,it’s the main way i communicate w my volleyball team and it’s so easy to see player stats and your teams and communicate!! love it!!,0,0,5,2021-11-02T13:00:10-07:00,6.1.3
7981973004,downright TERRIBLE!!,I have NEVER worked with APP that is this terrible. On any given day I can have the SAME practice or game listed 10+ times. I am told to update delete sign out sign in blah blah blah and this will fix the issue. It NEVER works that way.,0,0,1,2021-11-02T12:15:38-07:00,6.1.3
7970699623,Rsvps frequently reset,Parents have to rsvp multiple times as randomly it seems their previous responses are zeroed out To the level that many have given up which is an issue for coach's planning,0,0,2,2021-10-30T09:33:17-07:00,6.1.3
7958874193,Basic functioning and needs some improvements,"This app works to organize games/practices and RSVP’s, and that’s about it. The message function doesn’t allow you to send messages to specific people so everyone sees every message. The new message notification doesn’t clear after messages are reviewed. I’ve used much better team apps.",0,0,3,2021-10-27T04:20:53-07:00,6.1.3
7953840285,Slow and unresponsive,"The app is regularly slow and unresponsive. Web version has the same issues. Looked for help/support on the website and they just point you to their knowledge base. At a bare minimum they should communicate outages/latency, but I guess if you aren’t going to fix the problem why would you. Navigation for have multiple teams is not intuitive. As an NBC owned app, I expect better performance and more intuitive UI. If I worked NBC, I would take control of the app away from the creators or drop them. Would love a response, even better…FIX THE ISSUES!",0,0,1,2021-10-25T15:38:15-07:00,6.1.3
7953591823,Worst app ever for team scheduling and communication,"I have two teams one uses Team Snap one uses Sports Engine. Team Snap is a 100 times better. Sports Engine freezes all the time, doesn’t load properly and had numerous issues/bugs",0,0,1,2021-10-25T13:37:53-07:00,6.1.3
7949362616,"Worst, buggiest app I’ve ever used","I work in app development so this may be a little biased but I’ve used TeamSnap until a year ago and it is hands down 1 million times better. I have written into sports engine’s support team more times that I can count. The only thing they tell me is that I should restart the app and sign in and back out. It’s horrible. And it happens to my entire team so you can’t use that excuse here. Nothing updates when it should, the fact that you can’t bulk upload photos is absolutely absurd. What century do we live in? And the fact that you have to toggle in and out of event rsvp’s 19 times before you can finally get a list that doesn’t say “zero” is beyond my comprehension. How are so many people finding this helpful? It has completely screwed up several of our games because of updates being delayed. I’m done sending my detailed responses with helpful screenshots because it gets me nowhere. Not to mention it’s incredibly slow and I have to force it closed at least 10 times a day.",0,0,1,2021-10-24T08:27:39-07:00,6.1.3
7919379434,Featureless,No option to add events to calendar. No option to copy location’s address. You might be better off with an excel list of events and email responses.,0,0,1,2021-10-15T20:19:53-07:00,6.1.3
7919088791,Terrible. No half points.,Completely unusable for pga junior league,0,0,1,2021-10-15T18:23:29-07:00,6.1.3
7919084413,Bring back half points,You've ruined my friday night. bring back half points so i can go to sleep,0,0,1,2021-10-15T18:21:43-07:00,6.1.3
7914973340,App is annoying,This app is useful but extremely annoying. Notifications do not clear once messages are read. Keeps making you think there is new content.,0,0,1,2021-10-14T13:52:09-07:00,6.1.3
7878753450,Much Improved From Previous Versions,Great app for hockey parents! Easy to add events to calendar. Love the availability feature. Chat feature is also very good. Notifications are instantaneous. Wish it had the capability to add some or all contacts to Apple Contacts from the Roster.,0,0,4,2021-10-04T16:57:34-07:00,6.1.2
7845205496,Been buggy for years. No improvements.,Our soccer team was forced to move to SE from Teamsnap. In the past 2 years the app has been plagued by the same bugs which haven’t been addressed. Assume there is no ongoing development on this. Notifications work sporadically. Parents constantly complain that they don’t get important updates. The app locks up and crashes. Simple features like uniform colors don’t update. It’s 2021. Not sure why it’s so hard to build a solid app to perform a simple task. Junk,0,0,1,2021-09-25T15:19:10-07:00,6.1.1
7820291154,Team scoring bug,Im sooo glad they have my team on here and it was hard to find an app with my team because we hardly get recognition but there is a bug my team won a game today but it says we lost now we are 4-2 and they are 5-2 the score was 12-14 which we had 14 but it says the other team had won overall great app with minor bugs,0,0,4,2021-09-18T14:35:30-07:00,6.1.0
7817317077,School is fun compared to this,"They don’t have anything for display, I leterally need to go to another site to register something on this app",0,0,1,2021-09-17T18:57:37-07:00,6.1.0
7809034118,Let me stay logged in!,For some reason for the last few weeks I have to log in almost each time I use the app. This is ridiculous.,0,0,1,2021-09-15T08:09:21-07:00,6.0.0
7803061339,Easy,App is easy to navigate and understand.,0,0,5,2021-09-13T13:50:39-07:00,6.0.0
7800178414,I LOVE BENJI,i absolutely love this app. it helps me find out everything about my crush and where and when he will be every day 😍😍,0,0,5,2021-09-12T17:27:14-07:00,6.0.0
7792621056,Barely works,"Might be the WORST team management software ever made. The website barely works, I see a spinner when clicking on my team and nothing happens. Yes, I’ve tried multiple browsers. The iOS app stinks, it lags big time so you have to wait on the screen to wait for data to load. And they provide ZERO help to parents, only coaches. The note on their website says to contact your coach. Well, coaches are not admins or tech people. The last thing they want to deal with is technical shortcomings for this service. Get your stuff together, it’s embarrassing. There’s so many other great options — TeamSnap, GameChanger, etc. I wish our coaches didn’t pick this one.",0,0,1,2021-09-10T16:19:06-07:00,6.0.0
7792080508,Buggy,"For several years there has been an ebb and flow of bugs and glitches in the app. Feedback has been consistent from several parents of teams I have coached over the years along with my own experience. Team logos switching, disappearing and reappearing. Calendar events simply disappear from iOS calendar despite still being subscribed. Then they reappear randomly. Chat notifications (banner, Lock Screen, bubbles, etc) work intermittently at best. Right now I cannot get 2 of my teams to show up under the chat section. But when I go to the team directly and then to chat from within the team page, I can see the chats. Lately more and more users complain that they get logged out several times a day and have to log in again. Yet if a notification happens to work it still has them logged in. It seems to be getting worse over time as I get more and more negative feedback and even request to use other apps. It’s a shame as the design and integration are actually really nice when it works. It has gotten so bad this year that our manager is trying to contact support to see what we can do. Our travel team often has last minute updates to schedules and locations and they are often missed. This creates stress for families and players and takes away from the overall experience they are meant to have in these sports programs. This app is supposed to support that positive experience and not take away from it.",1,1,2,2021-09-10T11:56:17-07:00,6.0.0
7791536474,Never know,"SE continues to be the worst app, I will never know my kid’s schedule, I give up.",0,0,1,2021-09-10T08:20:13-07:00,6.0.0
7780824441,Completely frustrating and inconsistent,"I would be definitely using TeamSnap if our class b did require us to use this. I’m a team manager and a parent of a kid on the team. I was given admin access to our team, but it only works from the browser, not the app (and yes, all the permissions have been set-up correctly). Others in the club have the opposite problem and can only add/edit this from the app, but not from the website. On top of this, I cannot RSVP for my own child even though I’m a guardian on her account, while other parents on the team can. I reached out to the SportsEngine customer support and was told to talk to my club, even though ghey set-up everything correctly. This is going to be a frustrating season!",0,0,1,2021-09-07T06:01:47-07:00,6.0.0
7779403792,RSVP tally count is wrong,"Please correct the RSVP tally to reflect players/staff/all on their respective tabs. Currently, all tabs are showing all RSVPs (iOS), rendering a critical function of the app misleading. Needs to be fixed immediately.",0,0,2,2021-09-06T19:40:34-07:00,6.0.0
7763793073,Can’t login with google anymore,"This is a major inconvenience and shows the app is heading in the wrong direction. I will not be using this app anymore, the coach has my email.",0,0,1,2021-09-02T13:35:01-07:00,6.0.0
7735002869,Impressed,Great app. Lots of helpful information,0,0,5,2021-08-25T19:48:04-07:00,6.0.0
7710964642,Heaven,So much better than email! Messages don’t get lost with junk mail!,0,0,5,2021-08-19T07:18:39-07:00,5.29.1
7690386882,"Best sport app ever, it’s really organized and easy to communicate and use 💯👌🏼",I’m,0,0,5,2021-08-13T20:31:16-07:00,5.29.1
7671182092,Frustrating,I feel like this app barely works you can’t seem to delete games or events or add them consistently. What’s the point of having this if the scheduling piece doesn’t work.,0,0,1,2021-08-08T19:34:27-07:00,5.29.1
7665915978,Good App,"I like the app. But the adds are a little annoying, since other apps of this same nature don’t have them.",0,0,4,2021-08-07T08:50:42-07:00,5.29.1
7665862750,Notification Won’t Clear,The app is good for keeping up with my son’s football team but when it alerts that I have messages it won’t clear out after I view everything. I’ll have to exit the app & go back in 2-4 time to get the notification on the app on my screen to go away. I hate the notification dot so it’s SUPER annoying that it doesn’t clear after I initially open the app. 8/7/21,0,0,2,2021-08-07T08:34:32-07:00,5.29.1
7587353428,Great potential. Needs better execution.,"When the application works, it adds great value. The problem is that frequently it forgets its users requiring you to re-sign up. It’s not even that you can enter a username and password again but you have to give it your name, birthdate, etc. all over again. That should never happen. Sure, it happened once when they went away from Google but there’s no excuse for it to happen two or three times.I simply should not have to put this much work into a single app to track my kids’ sporting teams. Updating to 2 stars since the developer responded which gives me some hope they care and will correct. Will up again as the app gets stable and better.",0,0,2,2021-07-17T08:58:28-07:00,5.29.1
7577769699,Time for family sharing with the app,"The app works as advertised; however, as a two parent family, we both cannot use the same account. Only one can be logged in at a time. I don’t like having multiple accounts for the same app, family/friends sharing is preferable.",0,0,3,2021-07-14T20:19:09-07:00,5.29.1
7528135156,Doesn’t load,I’m sure this would be handy if it worked. It just sits at the Home Screen and the loading wheel just spins. I let it sit for an hour and still nothing. I reinstalled the app and connected to a different WiFi network but still no luck.,0,0,1,2021-07-01T12:37:06-07:00,5.29.1
7486528596,Syncing calendar is the best!,So much better than emailing parents ever changing schedules!!! I LOVE this app!,0,0,5,2021-06-20T09:04:44-07:00,5.29.1
7465280869,APP,The app is wonderful. Helps keep me updated.,0,0,5,2021-06-14T15:25:42-07:00,5.29.1
7451935558,Love it! Wish it would sync w my calendar,"This app is great for keeping all things organized in one place. If they could make the RSVP feature in scheduling sync to my outlook or Google calendar it would be hands down, 5-stars from me.",0,0,4,2021-06-11T04:11:36-07:00,5.29.1
7428239727,Incredibly buggy and overly complicated. Why?,Wondering how and why anyone would want to make participating in sports in team sports as complex as possible?. This app is your answer!,0,0,1,2021-06-04T23:01:53-07:00,5.29.0
7412468531,iPhone app is getting faster,"Still some delay, but recently has been faster. I still prefer the web browser though as it is much more user friendly. However, there is not parity on the mobile app and the web browser, example, player contact information such as email and phone number are easily available on the app but not in the browser, if it is, it definitely is not the same end user workflow, the development teams are not synchronized or properly managed with output. I shouldn’t need both an iPhone and a PC to be both agile and informed.",0,0,2,2021-05-31T22:19:53-07:00,5.29.0
7357341672,Don’t bother,"If it takes me 10 minutes and I can’t figure out how to use the stupid app, then why bother? Impossible to create a team on the fly.",0,0,1,2021-05-18T12:49:55-07:00,5.28.5
7355513148,Good app,Good app that keeps u up to date. Could use a print option for s schedule. If I have misspelled words sorry. For some reason the review doesn’t show my text.,0,0,4,2021-05-18T05:49:38-07:00,5.28.5
7351359706,Scheduling at my fingertips!,"This app has changed my LIFE! Gone are days of having to sort through emails to find the week’s schedule or ancillary messages with last minute updates and changes. This app is easy to use, never glitchy, and the information it contains is pertinent and useful. I’m so grateful!",0,0,5,2021-05-17T09:11:07-07:00,5.28.5
7341626394,Big fan,This app is awesome. I have 2 kids who play & i love having all the info in one place. Only thing I don’t like is My chat icon has a red dot which usually signifies be messages. There’s nothing New & it won’t go away.,0,0,4,2021-05-15T05:33:31-07:00,5.28.5
7339314004,⚾️⚾️⚾️,Awesome app,0,0,5,2021-05-14T16:19:25-07:00,5.28.5
7283133610,Thanks,Now I know my kids whole season. 😀,0,0,5,2021-04-30T19:05:35-07:00,5.28.5
7240435346,Glitches,Of course the app is nice to keep everything in one area foe my child’s house league. But I constantly get the red notification circle on the app and nothing is new. I have to literally click on every screen and scroll up and down for notification to clear. Others on our team are experiencing the same thing.,0,0,3,2021-04-19T09:10:19-07:00,5.28.0
7228420682,Technology,"I love that we no have the technology for me to follow both of my children and what their games out from this phone app. If I have any questions for the coach or families, I am able to ask that without waiting until next time I see them. Thank you.",0,0,5,2021-04-16T06:00:23-07:00,5.28.0
7222391492,Amazing,Everything our team needs is right here,0,0,5,2021-04-14T12:38:51-07:00,5.28.0
7210607597,Can’t seem to set up account,Wants to verify my email address over and over again.,0,0,1,2021-04-11T08:15:55-07:00,5.28.0
7191005565,SE,It’s great when it works but half the time it doesn’t. Says bugs are fixed but I’m still getting the same problem that was a week ago,0,0,3,2021-04-06T09:39:20-07:00,5.28.0
7171917215,Love the one-stop app for all my kids activities,"With the new addition of chats and chat notifications, this app provides everything we need to stay connected to my kids’ teams. I do wish all of their activities took full advantage of using al the features like calendar and rosters. May be more service to get adoption.and know it’s hard with many coaches and boards being parent volunteers.",0,0,5,2021-04-01T11:45:15-07:00,5.28.0
7171902738,Nice app with a few bugs,I like what this app has to offer and it has tons of potential but as a IPhone user (12) I have a few issues. I have alerts set in my phone and in app but I don’t receive alerts to my phone. (This fixed - thanks support team). I noticed I did not have the ability to change my daughters profile by the phone app. (Failed to load - newest app version) Also how can I turn ads off?,0,0,4,2021-04-01T11:40:26-07:00,5.28.0
7164589067,Fix the message notifications,"Errors with the message notifications have been present for years now. Updates always say they have fixed the problem but it always returns. It’s either 1) notifications don’t show up when they should and you don’t know there are messages until you open the app or 2) the notification badge never goes away. Even after you e read all messages. I’ve logged out, deleted/reinstalled the app, turned phone on and off. Nothing works. Add to it the fact that now I have to sign in nearly every time I open the app. The 5 star reviews here are bogus. We have a soccer club with nearly 1,000 players and I ha ent met a single coach or parent who would Recommend this app. It’s constantly mocked but “it’s cheap”. There is absolutely no way this app has a legitimate 4.8 star rating. It’s garbage.",0,0,1,2021-03-30T19:24:58-07:00,5.28.0
7159265335,Re reviewing,"I originally wrote a 3 star review because I have notifications that I can’t clear, however their customer service is excellent. They were working on getting an update to fix this and once they released it they emailed me to let me know. They have excellent response times too",0,0,5,2021-03-29T09:57:32-07:00,5.28.0
7157091944,"Signs out constantly, missed notifications","App automatically signs out for the past month or so on my phone and iPad. Chat notifications don’t appear until I open the app. Used to be great but having to log in 10-15 times this month and missing a few key chats, 1 star.",0,0,1,2021-03-28T20:41:29-07:00,5.28.0
7128471688,Great App😁,Great App😁,0,0,5,2021-03-21T10:09:02-07:00,5.27.0
7120443135,Email updates,It would be useful if any changes to schedule sent automatic emails rather than having to check app often to spot changes. Or at Leaser flag changes from last log in on app.,0,0,3,2021-03-19T07:35:59-07:00,5.27.0
7099692226,Notification won’t go away,Notification for a chat that won’t go away and there is nothing there. Super annoying.,0,0,2,2021-03-13T14:08:25-07:00,5.27.0
7092295649,Really helpful app,Would love for the iPad version to do both landscape and portrait. Also would be nice to have a rich text editor for the iPhone app. Those are minor tweaks to what is a very useful app.,0,0,4,2021-03-11T14:52:25-07:00,5.27.0
7091991258,Reverse,Great app. Wish have an option to reverse/change accidental choice.,0,0,5,2021-03-11T12:40:07-07:00,5.27.0
7091282518,Avengers,Love the instant communication while on the rd .,0,0,5,2021-03-11T08:13:51-07:00,5.27.0
7087990983,Horrible customer service,Get a message that to play this weekend certain forms need to be submitted ( we are just opening up- so last minute notification) get a spinning circle for OVER AN HOUR on the site. 1800 only wants to talk to coaches!,0,0,1,2021-03-10T11:07:41-07:00,5.27.0
7084460576,So nice!,This is great! Super convenient and love how it’s organized!! However it would be nice to have blended families all be able to access the same access!,0,0,4,2021-03-09T12:39:10-07:00,5.27.0
7065155242,💯💪🏻,Love the 🥅☘️Engine🤘🏼 how do we add players #s on roster w/ pic,0,0,5,2021-03-04T10:57:38-07:00,5.27.0
7061427229,Keeps showing badge count when nothing there,"Chat is sometimes indicating a notification but there’s nothing there. This glitch has been for a while. Other than that, good app",0,0,2,2021-03-03T11:09:22-07:00,5.27.0
7058801064,NEVER receive Notifications,"I have uninstalled and reinstalled the app multiple times, disabled and enabled the notifications and I still never receive notifications. I have to check the app multiple times a day to ensure I didn’t miss a chat which is extremely annoying. Why doesn’t this work???",0,0,1,2021-03-02T19:19:41-07:00,5.27.0
7058598174,Forced to download app,"I hate when companies force me to download apps when I could just as easily use their website. Why should I trust your app on my phone with all my private info? I don’t, especially when you constantly want to access my location for no good reason. Give people a choice instead of forcing them to do things",0,0,1,2021-03-02T17:57:05-07:00,5.27.0
7047458167,So unreliable and non-intuitive,"Can never find kids’ teams, need to delete and reinstall constantly, tutorials never map to what you actually see on screen.",0,0,1,2021-02-27T20:47:59-07:00,5.27.0
7046123970,"Great intentions, poor development","The app has great functionality but it is incredibly unreliable. It would be a great app if it worked reliably and consistently. After 4 years on this product, have been living with issues and unreliability. Data does not show up consistently for all users or it does not show up at all. Database architecture is clearly a mess. Website data does not always match mobile, rostering, registration and scheduling updates to not propagate to all areas consistently or timely.... It’s extremely fortunate for this development team that you are servicing non-critical youth sports demographic rather that a business environment where directors and team leaders would be fired for results like this. Oh yah, the addition of advertisements is HORRIBLE!! Great way to piss off your already frustrated client base. Who’s making these decisions anyways??? Need to be removed.",0,0,2,2021-02-27T12:01:10-07:00,5.27.0
7042252881,Never receive notifications,I have to open the app a couple of times a day to see if anyone has tried to chat. I receive no notification at all.,0,0,2,2021-02-26T13:18:08-07:00,5.27.0
7036149836,No chat notifications,"I had continually made sure I have all notifications on within the SE app and on my iPhone. Why do I sometimes (rarely) get notifications when a new chat has been posted, but often do not? So many inconsistencies within the app!!!! It displays my account phone number accurately on the website, but not on the app. There are multiple better options out there. The inconsistency kills it.",0,0,2,2021-02-25T01:31:48-07:00,5.27.0
7021975549,Great app,Love that we can sync our hockey schedule right onto our Apple calendar. Super convenient!,0,0,5,2021-02-21T08:25:50-07:00,5.26.0
7009700296,Notifications don’t work! Ugh,"I have uninstalled/reinstalled and updated the app, but notifications still don’t work! We are missing many important chats. Please fix this issue!!!!",0,0,1,2021-02-18T06:57:25-07:00,5.26.0
7005992977,Release messed up notifications,The newest release says it fixed chat notifications. For me it has now stopped them. I was getting them just fine until this latest push. Now I’m not yet all the settings are correct. Very frustrating!,0,0,2,2021-02-17T08:35:50-07:00,5.26.0
6995139699,Calendar,SE event does not push to our family calendar as easily as team snap.,0,0,3,2021-02-14T16:17:10-07:00,5.26.0
6971709050,Notifications,"Notifications don’t work, not great for when the schedule changes and you don’t know because the notifications don’t work. Say it with me “ the notifications don’t work”",0,0,1,2021-02-08T18:43:29-07:00,5.25.7
6965037553,Gran 💡 idea,Es una gran idea de planificación y disciplina. Sencillamente estupendo 💪💪,0,0,5,2021-02-07T04:01:03-07:00,5.25.7
6963321387,Glitch,The app always crashes,0,0,2,2021-02-06T17:46:21-07:00,5.25.7
6959236435,Fix your app!,"The app doesn’t give notifications Also, the RSVP section it pulls our team from 2 years ago. Please fix ASAP.",0,0,1,2021-02-05T18:06:42-07:00,5.25.7
6955497165,"Works well, when it works!","Please, please fix the issue with Chat. Our whole team has an issue with the chat notifications not always working. Extremely frustrating when Coaches communicate through chat but the message is missed because a notification is not sent. You needed to log in and out every few days to get the notifications to enable.",0,0,3,2021-02-04T20:42:31-07:00,5.25.7
6951007288,So good I get to talk to my coach,Love it,0,0,5,2021-02-03T18:41:19-07:00,5.25.7
6946443790,wth???,"im so confused looking at these reviews it's obviously not a good app but i cant even get past the signing in for the age there isnt years its just stuff like ""reiwa 5, reiwa 209. shōwa, ect."" i have no idea what any of that means, when i looked it up it didnt work. can someone please explain is there something im doing wrong???",0,0,1,2021-02-02T15:49:40-07:00,5.25.7
6903848601,PLEASE fix the chat notifications.,"Based on other reviews, this is a known and ongoing problem. I am not getting notifications of chats and missing LOTS of things. Makes the app useless for communication in real time impossible. Why is a fix not been rolled out yet? Seems you’re updating the app every month or so and this has been a problem since last summer. Fix it already.",0,0,1,2021-01-23T04:54:20-07:00,5.25.7
6874834276,Works well,Love it,0,0,5,2021-01-15T18:11:28-07:00,5.25.7
6874724047,Ok but not great,"So I’ve used SE for a few years. It’s great for having team schedules, rosters, parent info, and rsvp. This just focuses on the app, not overall service. Lately I haven’t been receiving notifications for chats and neither have other team parents, making me believe it’s not my device that is the problem. It appears photos can only be uploaded one at a time, which isn’t very convenient for that feature. The chat is a huge part of the app so I hope the notification issue is resolved in an update soon.",0,0,3,2021-01-15T17:29:51-07:00,5.25.7
6864845103,RSVP,I love how you know who is going,0,0,5,2021-01-13T05:50:58-07:00,5.25.7
6838982338,nothing loads,"I have the app just for my club volleyball season but this app is terrible. It takes forever for anything to load, if it does ever load. I can never pull up anything.",0,0,1,2021-01-06T12:54:23-07:00,5.25.7
6838941384,BAD,"this app is so difficult to use and it gave my phone a virus! If there was ever a time to rate an app zero stars, THIS would be the one. Please delete this app.",0,0,1,2021-01-06T12:38:40-07:00,5.25.7
6827407288,Great app,If ur child is doing sports this is a great way to talk to the team see the schedule I recommend this app,0,0,5,2021-01-03T13:13:38-07:00,5.25.7
6764323421,Excellent app,Love this app for keeping up to date with practice times and game times. Coach uses it to post at home practice drills to assist parents and players. Very happy with the function and ease of use.,0,0,5,2020-12-17T13:37:19-07:00,5.25.7
6758296834,No longer receive chat push notifications,All of my push notifications are enabled for Sports Engine. The chat setting is not muted. When I receive a new team chat I get zero notifications unless I decide to check and go in and look at the chat and there will be a red dot. I used to receive a pop up banner notification on my iPhone with every new chat earlier this year but that seems to have vanished. Some of my team(but not all) is experiencing same issue. What on earth is issue?,0,0,1,2020-12-15T22:03:00-07:00,5.25.7
6745577981,Need chat notifications,"The schedule and RSVP function is great. However, the chat really needs a red or small numerical badge that would show outside the app to know there are new chats. As it is, if you miss the initial notification of a new chat it sits in the Notification Center and then you have either check the Notification Center or open the app to see if there are new chats.",0,0,3,2020-12-12T08:13:15-07:00,5.25.7
6738237310,Freezing up,"I love the idea of the app, but mine is constantly freezing up and lagging. I thought it might need to be updated, but it wasn’t an option. It would be great if bugs were fixed",0,0,3,2020-12-10T08:46:47-07:00,5.25.6
6709426013,Fantastic easy to use app!,"One of the best features is RSVP. Once you get all parents on board, it makes preparing practice plans tons easier when you know how many athletes you’ll have in practice. One suggestion I’d have is to add a “down” or “next” arrow to the RSVP screen, so I can easily and with one click move from one RSVP screen to the next rather than having to go back, then go to next practice and then click on RSVP (so one click rather than current three clicks). That would make browsing thru RSVP’s for the entire week much quicker and easier. Thanks for your consideration.",0,0,5,2020-12-02T05:30:18-07:00,5.25.6
6708742907,What happened??,"I’m disappointed. This app used to be better. I know improvements have been made which some of them have been great but whatever you guys did between March and now has made the app soooooo slow and it often crashes. There should also be a way for the players especially if they are teens to be able to participate in a monitored chat feature or maybe be able to participate in chat period instead of the parent letting them use their phones or logging in as their parent. I mean it is their team after all, they shouldn’t be considered “fans” of the team. Notifications don’t exist, I have them all turned on but unless I am constantly opening the app and looking I miss things. And only time something shows on screen is when my phone is locked, no sound, no vibration, nothing.",0,0,2,2020-12-02T01:07:58-07:00,5.25.6
6689735526,App is slow and won’t load,I have to continuously close the app because it freezes up. The players can’t RSVP because the information won’t load and the app has been running slow. There is a problem with the chat as it keeps telling me I have unread messages even though I have read all my messages. Sports Engine is aware of the issue and can’t seem to fix it. I can’t understand the 4.8 rating when there is plenty of complaints with this app.,0,0,1,2020-11-26T18:30:07-07:00,5.25.6
6650110944,Performance and features.,"App was extremely difficult to use this weekend. Many issues with performance and glitches like games disappearing, not being able to update game scores with out constantly opening and closing the app. Users were only getting game updates through their email and not through the app, this is supposed to be used for team members communications but is was rendered useless and we had to go back to using txt. One major feature that has been omitted is live scoring, which is proving even more important as we now have restrictions as to the number of people that can attend the game and they are asking for this feature to follow the team when they cannot attend. In the past we have used Team Snap which has that feature but we are now forced to use this app due to the choice of the association. Sincerely, extremely frustrated team manager and user. Please feel free to send this to Lee Zukor. —Mark Kittridge",0,0,2,2020-11-15T17:27:26-07:00,5.25.6
6645364471,Freezes,The app freezes! In fact I cant even edit this review as it is invisible,0,0,2,2020-11-14T12:07:50-07:00,5.25.6
6644846051,AAA,This site is incredibly informative and easy to use. Love it!,0,0,5,2020-11-14T09:06:14-07:00,5.25.6
6642396992,Lobby associations to use something else,The app experience is painfully slow The features and functionality is non-existent for team use. It’s like the product team and app engineers do not understand their audience. Please Team Snap and Bench take these over.,0,0,1,2020-11-13T17:53:52-07:00,5.25.6
6642306357,Calendar errors,"Tried to post an all day event and have it recurring over 3 days. Initially the calendar skips a day, and then it adds an extra day to the event. And then I get an email notification showing it starting a day earlier than what I had put in. Seems like this would be a pretty basic functionality",0,0,1,2020-11-13T17:18:03-07:00,5.25.6
6639196116,Not the best at pulling up information,"This app has great features and potential if it would load faster and stop freezing up. I have to wait several minutes before it will work half way properly. Not sure if it needs a new update or what, but fingers crossed it works properly sooner than later...",0,0,3,2020-11-12T21:19:56-07:00,5.25.6
6634031459,Terrible Performance,The app continues to take forever to load on my iOS device. Takes about 1-1.5 minutes from open to when I can finally start navigating through it. Team Snap is significantly more user friendly.,0,0,1,2020-11-11T10:21:54-07:00,5.25.6
6622330093,Laggy Notifications Don’t Work,Forced to use this because our club is using it but it’s horrible. Notifications do not work .. can’t switch between features because it’s so laggy. Utterly useless might as well stick to the website which is meh.,0,0,1,2020-11-08T05:14:57-07:00,5.25.6
